job_id,company_id,posted_at,title,role_family,level,location_type,employment_type,salary_low,salary_high,status
280,168,2024-03-16 10:53:33,Senior Data Scientist,data,lead,hybrid,full_time,191000,235000,open
281,33,2024-03-16 12:29:58,Business Intelligence Analyst,data,mid,remote,full_time,131000,164000,filled
282,126,2024-03-16 19:55:02,Solutions Architect,operations,mid,onsite,full_time,84000,107000,open
283,236,2024-03-17 22:54:35,Solutions Architect,operations,mid,remote,part_time,92000,113000,filled
284,205,2024-03-18 00:40:47,Regional Sales Manager,sales,mid,onsite,full_time,100000,125000,filled
285,187,2024-03-18 09:27:08,Security Engineer,engineering,mid,remote,full_time,126000,160000,filled
286,163,2024-03-18 10:55:57,Implementation Project Manager,operations,junior,hybrid,full_time,62000,75000,filled
287,162,2024-03-18 23:41:39,Technical Writer,operations,mid,hybrid,full_time,92000,104000,filled
288,318,2024-03-19 14:33:39,Technical Program Manager,operations,senior,onsite,full_time,114000,133000,closed
289,192,2024-03-19 15:59:53,Regional Sales Manager,sales,junior,remote,full_time,76000,83000,open
290,192,2024-03-19 18:47:06,Growth Product Manager,product,mid,onsite,full_time,112000,146000,filled
291,108,2024-03-20 22:58:48,Enterprise Account Executive,operations,senior,hybrid,full_time,117000,131000,filled
292,157,2024-03-22 17:48:29,Demand Generation Manager,operations,senior,hybrid,full_time,108000,135000,open
293,228,2024-03-22 18:27:38,Lifecycle Marketing Manager,operations,senior,hybrid,full_time,108000,126000,paused
294,275,2024-03-22 19:57:56,Solutions Consultant,operations,senior,remote,full_time,108000,128000,closed
295,250,2024-03-23 08:34:44,Senior Product Designer,product,senior,hybrid,full_time,142000,180000,open
296,212,2024-03-23 13:31:16,People Operations Partner,operations,junior,remote,full_time,65000,76000,filled
297,250,2024-03-24 03:58:52,Security Engineer,engineering,mid,remote,full_time,122000,147000,filled
298,11,2024-03-24 04:16:34,HR Business Partner,operations,senior,hybrid,full_time,109000,129000,filled
299,87,2024-03-24 10:39:25,Implementation Consultant,operations,mid,hybrid,contract,91000,104000,open
300,78,2024-03-24 14:33:31,Technical Program Manager,operations,junior,remote,full_time,67000,79000,closed
301,210,2024-03-24 16:15:04,Business Intelligence Analyst,data,mid,remote,full_time,135000,153000,filled
302,242,2024-03-24 20:04:22,Warehouse Systems Analyst,data,mid,remote,full_time,133000,157000,open
303,48,2024-03-24 21:25:01,Payroll Specialist,operations,mid,remote,full_time,86000,111000,filled
304,62,2024-03-25 04:02:40,Clinical Operations Analyst,operations,mid,hybrid,full_time,92000,108000,open
305,159,2024-03-25 08:16:53,Partner Success Manager,customer_success,senior,remote,full_time,100000,129000,open
306,310,2024-03-25 16:23:49,People Operations Partner,operations,lead,onsite,full_time,129000,155000,open
307,1,2024-03-26 07:23:38,Clinical Recruiter,operations,mid,remote,full_time,85000,115000,closed
308,282,2024-03-26 16:22:41,Enterprise Account Executive,operations,lead,remote,contract,134000,158000,open
309,62,2024-03-26 18:19:51,Senior Data Scientist,data,junior,onsite,full_time,94000,112000,filled
310,86,2024-03-26 18:36:55,Staff Data Engineer,engineering,lead,remote,contract,189000,238000,filled
311,203,2024-03-27 03:02:44,Lifecycle Marketing Manager,operations,lead,hybrid,full_time,130000,164000,open
312,234,2024-03-27 18:37:41,Demand Generation Manager,operations,junior,onsite,contract,64000,79000,filled
313,280,2024-03-27 19:09:30,Talent Acquisition Specialist,operations,senior,onsite,full_time,110000,141000,open
314,2,2024-03-27 23:05:54,Staff Data Engineer,engineering,lead,hybrid,part_time,177000,212000,closed
315,16,2024-03-28 10:20:44,Director of Customer Support,operations,lead,remote,full_time,131000,168000,filled
316,154,2024-03-28 13:37:47,Machine Learning Engineer,engineering,lead,hybrid,full_time,189000,231000,filled
317,179,2024-03-29 01:03:17,Inventory Planning Manager,operations,senior,onsite,full_time,111000,132000,filled
318,84,2024-03-29 11:54:14,Senior DevOps Engineer,engineering,junior,onsite,full_time,86000,106000,closed
319,204,2024-03-30 13:22:46,Implementation Engineer,engineering,senior,remote,full_time,159000,179000,open
320,85,2024-03-30 17:45:06,Director of Customer Support,operations,senior,remote,contract,108000,142000,filled
321,299,2024-03-31 10:26:25,Business Intelligence Analyst,data,senior,remote,full_time,155000,189000,filled
322,57,2024-04-01 01:36:49,Lifecycle Marketing Manager,operations,mid,remote,full_time,86000,105000,filled
323,210,2024-04-02 08:12:30,Clinical Recruiter,operations,senior,hybrid,full_time,111000,138000,paused
324,170,2024-04-02 09:32:35,People Operations Partner,operations,mid,remote,full_time,87000,111000,closed
325,33,2024-04-02 09:54:15,Implementation Consultant,operations,senior,remote,contract,113000,128000,filled
326,194,2024-04-02 18:34:32,Pricing Analyst,data,junior,remote,full_time,92000,120000,filled
327,47,2024-04-03 03:57:38,Senior Product Designer,product,senior,hybrid,full_time,150000,177000,open
328,173,2024-04-03 14:39:16,QA Automation Engineer,engineering,senior,remote,full_time,152000,198000,open
329,204,2024-04-03 22:51:21,Technical Support Engineer,engineering,mid,hybrid,full_time,127000,144000,filled
330,24,2024-04-04 10:05:49,Implementation Consultant,operations,senior,remote,full_time,114000,126000,closed
331,69,2024-04-05 09:12:43,Business Systems Administrator,operations,mid,onsite,full_time,88000,110000,filled
332,95,2024-04-05 10:31:44,Product Manager,product,lead,remote,full_time,165000,201000,filled
333,298,2024-04-06 07:15:17,Inventory Planning Manager,operations,senior,hybrid,full_time,111000,135000,closed
334,71,2024-04-06 08:29:52,Director of Customer Support,operations,mid,remote,full_time,94000,101000,filled
335,295,2024-04-06 15:07:35,Customer Success Manager,customer_success,mid,remote,full_time,89000,107000,filled
336,171,2024-04-06 20:10:49,Machine Learning Engineer,engineering,mid,remote,full_time,122000,161000,closed
337,304,2024-04-06 21:06:57,HR Business Partner,operations,mid,remote,contract,92000,113000,filled
338,267,2024-04-06 23:17:27,Senior Accountant,operations,lead,remote,part_time,130000,170000,open
339,94,2024-04-07 09:21:15,Implementation Consultant,operations,senior,hybrid,contract,106000,142000,paused
340,180,2024-04-07 16:57:32,Growth Product Manager,product,mid,hybrid,full_time,120000,141000,open
341,230,2024-04-07 20:17:44,Senior Frontend Engineer,engineering,senior,remote,full_time,156000,186000,open
342,26,2024-04-08 01:04:41,Senior Backend Engineer,engineering,mid,hybrid,full_time,126000,161000,filled
343,213,2024-04-08 11:17:46,Regional Sales Manager,sales,senior,hybrid,full_time,131000,162000,open
344,148,2024-04-09 15:23:23,Senior Backend Engineer,engineering,mid,remote,part_time,123000,162000,open
345,12,2024-04-09 16:05:09,Security Engineer,engineering,senior,remote,full_time,159000,196000,open
346,278,2024-04-10 09:28:22,Growth Product Manager,product,lead,remote,full_time,171000,202000,filled
347,85,2024-04-10 22:43:46,Mobile Engineer,engineering,mid,remote,part_time,119000,162000,filled
348,280,2024-04-11 18:37:32,QA Automation Engineer,engineering,senior,hybrid,full_time,154000,201000,open
349,67,2024-04-12 00:17:02,Talent Acquisition Specialist,operations,lead,onsite,full_time,139000,164000,closed
350,174,2024-04-13 01:43:51,Implementation Consultant,operations,mid,onsite,full_time,89000,114000,open
351,119,2024-04-13 04:00:43,Mobile Engineer,engineering,junior,onsite,full_time,87000,111000,paused
352,286,2024-04-13 12:19:50,Operations Excellence Lead,operations,senior,hybrid,full_time,113000,142000,open
353,305,2024-04-13 17:11:22,FP&A Analyst,data,mid,remote,full_time,139000,151000,filled
354,247,2024-04-14 00:51:24,Pricing Analyst,data,junior,remote,full_time,99000,121000,filled
355,271,2024-04-14 04:22:19,Clinical Operations Analyst,operations,mid,remote,full_time,90000,102000,filled
356,247,2024-04-14 05:40:19,Cloud Infrastructure Engineer,engineering,senior,remote,full_time,154000,185000,paused
357,94,2024-04-14 08:24:08,Machine Learning Engineer,engineering,mid,remote,full_time,127000,145000,closed
358,295,2024-04-14 23:00:57,Partner Success Manager,customer_success,mid,hybrid,full_time,88000,102000,filled
359,170,2024-04-15 02:26:02,Logistics Operations Manager,operations,senior,remote,full_time,115000,129000,closed
360,110,2024-04-15 22:08:54,Platform Reliability Engineer,engineering,senior,remote,full_time,161000,201000,filled
361,62,2024-04-16 02:19:28,Senior DevOps Engineer,engineering,senior,hybrid,full_time,155000,191000,closed
362,228,2024-04-16 04:23:06,Revenue Operations Manager,operations,mid,remote,full_time,85000,114000,open
363,89,2024-04-16 06:42:22,Implementation Project Manager,operations,lead,onsite,full_time,133000,155000,open
364,209,2024-04-16 09:27:43,QA Automation Engineer,engineering,senior,remote,full_time,150000,177000,open
365,21,2024-04-17 04:15:32,Product Manager,product,junior,hybrid,full_time,80000,106000,paused
366,204,2024-04-17 12:35:10,Business Intelligence Analyst,data,lead,remote,full_time,195000,244000,filled
367,206,2024-04-17 13:02:49,Sales Development Representative,sales,mid,hybrid,part_time,104000,125000,open
368,168,2024-04-17 19:37:50,Inventory Planning Manager,operations,mid,remote,contract,93000,113000,filled
369,211,2024-04-18 00:46:19,Technical Writer,operations,mid,remote,full_time,92000,113000,filled
370,319,2024-04-18 05:04:52,Clinical Recruiter,operations,senior,hybrid,contract,115000,136000,closed
371,269,2024-04-18 18:14:44,Logistics Operations Manager,operations,junior,remote,full_time,66000,83000,closed
372,141,2024-04-18 18:15:01,Senior Backend Engineer,engineering,mid,remote,full_time,128000,157000,filled
373,279,2024-04-18 18:42:27,Revenue Operations Manager,operations,mid,onsite,contract,84000,111000,open
374,306,2024-04-18 19:21:07,QA Automation Engineer,engineering,mid,remote,full_time,127000,150000,filled
375,52,2024-04-18 21:09:19,Senior Product Designer,product,mid,hybrid,full_time,112000,133000,open
376,115,2024-04-19 12:18:08,Technical Support Engineer,engineering,senior,hybrid,full_time,148000,182000,open
377,238,2024-04-19 12:50:51,Implementation Engineer,engineering,mid,remote,full_time,121000,158000,filled
378,165,2024-04-19 16:39:47,Pricing Analyst,data,junior,hybrid,full_time,98000,119000,filled
379,44,2024-04-20 05:57:28,Implementation Engineer,engineering,senior,remote,full_time,160000,185000,paused
380,152,2024-04-20 15:53:37,Solutions Architect,operations,mid,hybrid,full_time,94000,110000,open
381,120,2024-04-21 03:39:11,Partner Success Manager,customer_success,senior,remote,full_time,110000,122000,filled
382,237,2024-04-21 07:31:16,Technical Program Manager,operations,junior,remote,full_time,67000,75000,paused
383,165,2024-04-21 18:34:52,Logistics Operations Manager,operations,junior,remote,full_time,62000,83000,filled
384,45,2024-04-22 00:26:43,Security Engineer,engineering,mid,onsite,full_time,131000,151000,paused
385,16,2024-04-22 01:43:36,Payroll Specialist,operations,mid,onsite,full_time,92000,105000,paused
386,92,2024-04-22 12:28:22,Talent Acquisition Specialist,operations,mid,onsite,full_time,93000,108000,filled
387,51,2024-04-22 21:00:18,Risk Operations Analyst,operations,senior,hybrid,full_time,106000,132000,paused
388,281,2024-04-23 11:40:54,Supply Chain Coordinator,operations,mid,hybrid,full_time,85000,112000,filled
389,87,2024-04-23 14:43:30,Cloud Infrastructure Engineer,engineering,senior,hybrid,full_time,163000,201000,filled
390,204,2024-04-23 20:58:21,Senior DevOps Engineer,engineering,senior,onsite,full_time,150000,191000,filled
391,41,2024-04-24 01:28:18,Risk Operations Analyst,operations,junior,hybrid,full_time,63000,79000,filled
392,142,2024-04-24 09:35:54,Mobile Engineer,engineering,senior,remote,full_time,155000,186000,open
393,299,2024-04-24 11:09:58,Senior Frontend Engineer,engineering,mid,hybrid,full_time,120000,154000,closed
394,206,2024-04-24 12:47:45,Risk Operations Analyst,operations,mid,hybrid,full_time,84000,106000,open
395,93,2024-04-24 20:58:48,Senior DevOps Engineer,engineering,junior,remote,full_time,95000,102000,filled
396,240,2024-04-24 22:00:31,Growth Product Manager,product,senior,remote,contract,152000,186000,open
397,161,2024-04-25 06:51:45,Senior Product Designer,product,lead,remote,full_time,182000,209000,closed
398,76,2024-04-27 10:40:35,Healthcare Account Manager,operations,junior,onsite,full_time,63000,78000,filled
399,319,2024-04-27 13:50:40,Regional Sales Manager,sales,senior,remote,full_time,122000,145000,open
400,301,2024-04-28 18:07:39,Payroll Specialist,operations,senior,onsite,full_time,110000,140000,paused
401,182,2024-04-29 00:50:20,Customer Education Specialist,operations,mid,hybrid,full_time,89000,103000,filled
402,11,2024-04-30 02:08:32,Senior Backend Engineer,engineering,senior,onsite,full_time,147000,187000,open
403,132,2024-04-30 07:36:28,Staff Data Engineer,engineering,senior,remote,full_time,160000,198000,open
404,165,2024-04-30 09:20:12,HR Business Partner,operations,lead,onsite,full_time,139000,159000,filled
405,298,2024-04-30 16:48:21,Demand Generation Manager,operations,lead,hybrid,full_time,132000,170000,filled
406,235,2024-05-01 07:05:06,Payroll Specialist,operations,junior,remote,part_time,63000,75000,closed
407,72,2024-05-01 08:06:36,Healthcare Account Manager,operations,mid,remote,contract,88000,111000,closed
408,164,2024-05-01 17:19:40,Clinical Operations Analyst,operations,senior,remote,full_time,106000,143000,filled
409,58,2024-05-02 11:53:25,Customer Education Specialist,operations,mid,remote,full_time,87000,109000,filled
410,152,2024-05-02 16:26:21,FP&A Analyst,data,mid,hybrid,full_time,132000,164000,filled
411,172,2024-05-03 07:50:29,Business Systems Administrator,operations,lead,onsite,full_time,131000,158000,closed
412,164,2024-05-03 12:39:45,Pricing Analyst,data,junior,hybrid,contract,95000,119000,paused
413,137,2024-05-03 23:23:46,Inventory Planning Manager,operations,mid,hybrid,full_time,93000,114000,filled
414,140,2024-05-04 07:59:52,Talent Acquisition Specialist,operations,senior,hybrid,full_time,107000,138000,closed
415,256,2024-05-04 21:46:51,Senior Product Designer,product,mid,onsite,full_time,111000,151000,paused
416,162,2024-05-05 06:38:08,Supply Chain Coordinator,operations,mid,onsite,full_time,85000,110000,filled
417,14,2024-05-05 18:53:56,Data Analyst,data,lead,remote,full_time,187000,240000,filled
418,238,2024-05-06 01:56:20,Senior Product Designer,product,mid,onsite,full_time,118000,139000,filled
419,198,2024-05-06 10:35:57,Demand Generation Manager,operations,mid,remote,full_time,92000,111000,closed
420,223,2024-05-06 17:33:35,Compliance Analyst,data,junior,onsite,full_time,99000,121000,filled
421,228,2024-05-06 20:25:01,Senior Frontend Engineer,engineering,lead,onsite,full_time,189000,230000,open
422,56,2024-05-07 05:14:25,Machine Learning Engineer,engineering,mid,hybrid,full_time,124000,147000,filled
423,312,2024-05-07 12:38:24,Supply Chain Coordinator,operations,senior,remote,full_time,106000,135000,closed
424,317,2024-05-07 18:14:18,Logistics Operations Manager,operations,junior,hybrid,full_time,64000,81000,closed
425,47,2024-05-09 00:41:56,Regional Sales Manager,sales,mid,remote,full_time,100000,131000,paused
426,71,2024-05-10 08:24:00,Senior Data Scientist,data,lead,onsite,part_time,203000,226000,open
427,79,2024-05-10 17:19:30,Growth Product Manager,product,senior,remote,full_time,145000,168000,filled
428,310,2024-05-11 00:08:54,Regional Sales Manager,sales,lead,hybrid,full_time,146000,181000,closed
429,299,2024-05-12 13:23:21,Solutions Architect,operations,mid,onsite,full_time,87000,103000,open
430,85,2024-05-12 14:44:11,Warehouse Systems Analyst,data,senior,remote,full_time,157000,212000,open
