application_id,job_id,candidate_id,applied_at,source,stage,score
444,288,4112,2024-04-26 14:33:39,referral,applied,0.668
445,1028,1774,2025-01-28 09:26:40,referral,applied,0.452
446,1395,7651,2025-05-26 12:23:56,referral,applied,0.497
447,1825,3730,2025-11-06 17:57:46,linkedin,applied,0.493
448,737,1338,2024-10-11 14:32:45,job_board,applied,0.673
449,341,4829,2024-04-07 20:17:44,job_board,interview,0.627
450,1732,3689,2025-09-27 16:20:38,job_board,applied,0.745
451,738,2213,2024-09-18 08:08:06,job_board,screened,0.603
452,316,6543,2024-04-07 13:37:47,outbound,screened,0.775
453,1003,3618,2025-01-14 07:22:24,job_board,applied,0.587
454,120,4749,2024-03-14 09:03:38,referral,applied,0.543
455,1984,503,2026-01-04 07:48:29,job_board,screened,0.376
456,1560,3321,2025-08-01 05:51:13,job_board,applied,0.851
457,880,371,2024-11-24 14:58:50,job_board,interview,0.666
458,1091,2539,2025-02-03 06:39:57,referral,applied,0.475
459,798,7078,2024-10-29 16:46:06,job_board,interview,0.639
460,938,8329,2024-11-27 23:48:32,outbound,applied,0.558
461,1871,3052,2025-11-28 17:35:07,referral,screened,0.486
462,1453,6291,2025-06-28 23:43:43,linkedin,offer,0.769
463,1323,6367,2025-05-16 19:44:23,job_board,applied,0.643
464,1954,7037,2025-12-07 07:00:43,linkedin,applied,0.621
465,328,747,2024-05-09 14:39:16,referral,applied,0.645
466,1817,2677,2025-10-12 18:21:59,outbound,applied,0.761
467,352,6037,2024-05-20 12:19:50,recruiter,screened,0.853
468,519,2656,2024-06-30 18:14:17,referral,applied,0.641
469,1289,5881,2025-04-27 21:35:57,linkedin,screened,0.692
470,274,8083,2024-04-27 16:28:54,job_board,applied,0.757
471,935,7394,2024-12-27 23:27:31,linkedin,applied,0.46
472,673,4409,2024-08-09 21:55:20,recruiter,applied,0.836
473,18,1842,2024-01-15 03:57:33,job_board,screened,0.371
474,368,2879,2024-04-22 19:37:50,referral,applied,0.5
475,898,4961,2024-12-18 21:21:21,linkedin,applied,0.971
476,169,6706,2024-02-24 19:29:33,job_board,interview,0.743
477,1880,8111,2025-11-21 01:54:24,outbound,applied,0.616
478,858,7598,2024-11-11 01:36:01,job_board,applied,0.814
479,1495,1979,2025-06-28 08:56:02,job_board,offer,0.596
480,409,998,2024-05-18 11:53:25,outbound,applied,0.578
481,1118,1124,2025-02-19 13:54:06,job_board,applied,0.823
482,228,1977,2024-02-27 10:26:14,outbound,applied,0.645
483,391,3103,2024-05-31 01:28:18,referral,interview,0.647
484,1369,370,2025-06-05 13:59:57,recruiter,interview,0.42
485,672,8689,2024-09-06 09:57:44,job_board,screened,0.87
486,1966,3128,2025-12-28 15:16:18,referral,offer,0.568
487,1994,1417,2026-01-04 13:18:01,job_board,interview,0.706
488,264,4789,2024-03-25 12:38:30,recruiter,applied,0.608
489,1319,1075,2025-04-28 13:34:48,linkedin,applied,0.733
490,1566,7672,2025-07-19 15:20:04,job_board,applied,0.682
491,553,8980,2024-07-30 13:09:46,linkedin,applied,0.954
492,1683,8224,2025-09-02 22:41:41,referral,interview,0.953
493,1476,3539,2025-07-08 08:20:15,job_board,applied,0.457
494,650,5727,2024-08-22 05:26:11,job_board,applied,0.913
495,183,1344,2024-02-23 16:39:03,job_board,offer,0.626
496,887,412,2024-11-27 16:55:06,referral,interview,0.645
497,742,5028,2024-10-01 23:12:21,referral,applied,0.815
498,1056,6720,2025-02-03 03:53:12,job_board,applied,0.669
499,459,125,2024-06-20 18:07:25,linkedin,applied,0.803
500,624,8943,2024-09-04 15:04:36,referral,screened,0.614
501,1793,3831,2025-10-02 13:51:55,recruiter,applied,0.806
502,1685,5565,2025-09-24 12:44:29,job_board,applied,0.659
503,1471,326,2025-06-19 04:42:48,job_board,applied,0.421
504,706,7976,2024-08-20 00:25:53,linkedin,interview,0.727
505,995,5089,2025-01-11 11:45:14,linkedin,applied,0.775
506,586,4316,2024-08-16 01:42:41,job_board,screened,0.506
507,816,5623,2024-10-29 22:23:14,job_board,interview,0.77
508,1035,7496,2025-01-23 13:26:53,job_board,applied,0.977
509,1718,32,2025-10-05 09:40:03,outbound,interview,0.654
510,1592,446,2025-08-31 14:03:41,job_board,screened,0.547
511,391,4615,2024-06-07 01:28:18,job_board,interview,0.457
512,1891,7021,2025-11-26 17:53:16,linkedin,applied,0.474
513,150,8505,2024-03-07 12:44:09,job_board,screened,0.493
514,96,836,2024-02-15 05:12:38,referral,applied,0.577
515,1704,3583,2025-09-07 11:36:43,job_board,applied,0.366
516,567,7021,2024-07-26 20:17:10,job_board,applied,0.651
517,1713,8591,2025-08-26 19:39:56,job_board,interview,0.908
518,138,2296,2024-02-10 03:43:50,job_board,applied,0.644
519,487,8672,2024-06-30 07:39:26,referral,applied,0.671
520,1651,7259,2025-08-23 16:54:35,job_board,applied,0.71
521,391,2163,2024-05-15 01:28:18,job_board,applied,0.964
522,1039,7339,2025-02-21 08:57:35,job_board,applied,0.533
523,1443,5197,2025-06-24 18:49:47,recruiter,interview,0.954
524,698,7599,2024-08-18 12:01:01,referral,offer,0.831
525,287,7473,2024-04-30 23:41:39,job_board,applied,0.629
526,1667,1818,2025-09-16 14:39:16,linkedin,screened,0.881
527,1244,6383,2025-03-17 14:38:23,job_board,applied,0.952
528,1825,4124,2025-11-10 17:57:46,job_board,offer,0.942
529,1403,6842,2025-05-23 17:34:16,referral,screened,0.634
530,1489,1236,2025-06-29 09:58:20,job_board,screened,0.923
531,1244,2349,2025-04-04 14:38:23,job_board,applied,0.794
532,1341,2070,2025-05-28 23:00:37,job_board,offer,0.399
533,854,8264,2024-10-30 02:15:11,outbound,applied,0.373
534,1854,3302,2025-11-10 06:07:59,outbound,applied,0.602
535,1633,2121,2025-08-07 22:20:05,job_board,applied,0.756
536,485,6610,2024-06-06 13:17:52,job_board,interview,0.913
537,1860,5804,2025-11-13 23:29:20,job_board,offer,0.374
538,468,5726,2024-06-05 14:06:42,job_board,screened,0.52
539,1412,7963,2025-05-14 09:06:07,job_board,interview,0.821
540,1842,8148,2025-10-10 07:02:40,outbound,applied,0.579
541,838,3236,2024-10-27 00:45:07,job_board,screened,0.73
542,370,8653,2024-04-29 05:04:52,job_board,interview,0.601
543,1992,4970,2026-02-08 14:13:40,linkedin,applied,0.481
544,1588,8000,2025-08-07 08:35:41,job_board,applied,0.388
545,899,6215,2024-11-27 05:14:06,linkedin,applied,0.689
546,1983,727,2025-12-28 07:10:20,job_board,applied,0.467
547,233,8357,2024-03-03 06:01:49,referral,applied,0.394
548,1055,5201,2025-01-27 23:55:16,referral,applied,0.545
549,366,4033,2024-05-24 12:35:10,referral,interview,0.933
550,370,3069,2024-05-15 05:04:52,job_board,screened,0.703
551,696,5429,2024-08-21 12:15:03,job_board,applied,0.501
552,1149,8294,2025-02-09 19:15:06,job_board,interview,0.74
553,343,1277,2024-04-19 11:17:46,linkedin,applied,0.835
554,1041,2019,2025-01-23 19:43:18,recruiter,screened,0.886
555,1557,588,2025-08-21 19:43:40,job_board,applied,0.974
556,294,1775,2024-03-29 19:57:56,job_board,applied,0.739
557,29,193,2024-02-12 23:15:21,job_board,screened,0.622
558,1494,1896,2025-07-04 08:14:12,job_board,applied,0.778
559,812,4290,2024-10-12 15:42:06,referral,screened,0.419
560,381,7451,2024-04-30 03:39:11,job_board,applied,0.815
561,1757,4912,2025-10-09 19:43:00,referral,applied,0.526
562,855,2028,2024-11-15 03:29:01,job_board,applied,0.77
563,236,778,2024-03-21 12:08:11,linkedin,offer,0.644
564,618,7979,2024-08-31 14:22:21,linkedin,applied,0.509
565,1153,1630,2025-03-21 18:17:30,recruiter,applied,0.835
566,583,6906,2024-08-14 03:43:48,outbound,screened,0.903
567,1868,2397,2025-11-15 14:15:26,referral,applied,0.71
568,1255,5676,2025-04-07 21:21:06,referral,applied,0.878
569,144,8022,2024-03-04 07:02:41,job_board,applied,0.879
570,695,8202,2024-09-08 07:24:14,job_board,interview,0.503
571,700,894,2024-08-21 16:28:23,linkedin,screened,0.734
572,292,4600,2024-04-20 17:48:29,linkedin,interview,0.976
573,76,4408,2024-01-28 23:17:41,recruiter,screened,0.422
574,225,7920,2024-03-31 03:08:29,outbound,applied,0.757
575,1365,7102,2025-04-26 13:54:23,job_board,screened,0.581
576,497,1300,2024-06-09 12:00:13,linkedin,screened,0.594
577,835,7832,2024-11-04 08:07:25,referral,screened,0.388
578,286,3268,2024-04-22 10:55:57,job_board,offer,0.527
579,1895,6239,2025-12-01 02:22:05,job_board,screened,0.889
580,1974,1607,2025-12-24 14:32:11,referral,interview,0.387
581,1383,2390,2025-05-14 11:17:20,outbound,applied,0.543
582,664,648,2024-08-24 08:59:05,job_board,interview,0.972
583,1204,1093,2025-03-06 08:15:32,recruiter,screened,0.442
584,772,8388,2024-10-24 12:58:35,job_board,applied,0.83
585,1821,1422,2025-10-22 05:55:58,job_board,screened,0.976
586,1211,5617,2025-04-06 18:42:41,job_board,screened,0.911
587,260,6933,2024-03-14 06:59:09,referral,applied,0.889
588,194,692,2024-03-08 19:31:45,job_board,offer,0.978
589,1567,2669,2025-08-18 18:24:22,outbound,applied,0.522
590,1456,4322,2025-06-11 11:17:28,job_board,applied,0.955
591,1460,3041,2025-07-07 09:52:07,referral,applied,0.691
592,667,7926,2024-09-08 11:35:43,referral,applied,0.417
593,1347,1580,2025-05-16 16:25:08,linkedin,applied,0.895
594,543,6524,2024-06-24 21:51:20,linkedin,interview,0.432
595,1277,3912,2025-05-01 19:17:02,linkedin,interview,0.462
596,658,3494,2024-08-22 03:42:04,linkedin,applied,0.35
597,249,3011,2024-04-01 17:29:38,job_board,applied,0.588
598,1665,6087,2025-09-08 11:38:26,referral,applied,0.612
599,1629,3214,2025-08-21 03:13:38,linkedin,interview,0.513
600,1568,5655,2025-07-18 22:34:39,linkedin,screened,0.867
601,1271,305,2025-04-16 21:22:39,linkedin,applied,0.905
602,1278,2470,2025-04-18 11:34:48,job_board,applied,0.536
603,1543,4164,2025-07-10 06:40:42,job_board,screened,0.677
604,1128,1974,2025-02-10 21:59:31,job_board,interview,0.943
605,1753,1008,2025-09-16 15:04:39,job_board,applied,0.464
606,1533,1985,2025-07-18 19:32:07,referral,applied,0.488
607,1085,4822,2025-02-15 21:44:36,recruiter,interview,0.587
608,1175,8615,2025-03-14 05:36:17,linkedin,applied,0.502
609,1914,6023,2025-11-19 15:03:32,referral,interview,0.373
610,1010,8142,2025-02-09 06:04:35,linkedin,applied,0.916
611,219,4915,2024-04-01 17:45:36,referral,applied,0.383
612,1687,272,2025-08-19 14:39:03,job_board,screened,0.58
613,9,1319,2024-01-10 21:58:27,referral,screened,0.41
614,495,6836,2024-07-14 03:28:08,job_board,applied,0.569
615,660,5549,2024-08-20 08:12:18,job_board,applied,0.418
616,52,7571,2024-02-01 18:12:47,job_board,screened,0.42
617,434,3716,2024-06-03 17:57:32,recruiter,applied,0.754
618,353,8400,2024-05-27 17:11:22,job_board,screened,0.629
619,1108,3235,2025-02-04 01:28:41,linkedin,applied,0.522
620,1761,7561,2025-10-25 09:35:30,job_board,applied,0.952
621,561,1339,2024-07-10 22:24:22,referral,applied,0.961
622,782,4064,2024-10-26 04:23:31,linkedin,applied,0.736
623,1377,8949,2025-05-21 11:57:10,job_board,screened,0.479
624,1349,7158,2025-05-25 01:11:58,outbound,interview,0.936
625,1891,3535,2025-11-06 17:53:16,linkedin,applied,0.581
626,1046,8078,2025-01-28 19:50:25,job_board,applied,0.655
627,1539,4108,2025-07-13 18:10:31,job_board,applied,0.815
628,1691,8492,2025-09-10 03:47:53,referral,applied,0.817
629,841,850,2024-10-12 13:07:42,job_board,offer,0.639
630,1674,7441,2025-08-28 18:36:31,job_board,screened,0.689
631,1972,6080,2026-01-05 20:41:54,outbound,screened,0.963
632,240,1597,2024-03-22 07:21:52,linkedin,applied,0.662
633,1543,2544,2025-08-13 06:40:42,job_board,applied,0.795
634,1247,7358,2025-04-07 21:29:43,job_board,applied,0.484
635,1622,6662,2025-09-02 00:13:54,outbound,applied,0.74
636,1099,1713,2025-02-17 01:50:43,referral,interview,0.462
637,410,605,2024-05-17 16:26:21,linkedin,applied,0.581
638,858,2851,2024-10-30 01:36:01,recruiter,interview,0.633
639,1374,2672,2025-05-29 07:25:02,job_board,applied,0.773
640,1794,5631,2025-11-02 14:12:06,linkedin,screened,0.401
641,142,6711,2024-03-18 07:37:23,job_board,interview,0.413
642,376,2486,2024-04-29 12:18:08,job_board,applied,0.383
643,471,3565,2024-06-16 06:24:03,outbound,screened,0.59
644,1183,1678,2025-03-17 15:37:50,job_board,applied,0.477
645,33,309,2024-02-20 08:38:22,job_board,applied,0.835
646,1905,8223,2025-11-25 18:34:01,job_board,applied,0.87
647,1411,7106,2025-06-17 04:08:30,job_board,applied,0.504
648,1811,7110,2025-11-05 03:42:31,job_board,applied,0.737
649,42,8691,2024-01-19 04:11:11,job_board,applied,0.658
650,550,362,2024-07-10 13:20:19,job_board,offer,0.476
651,899,3389,2024-11-25 05:14:06,referral,interview,0.751
652,1542,6683,2025-08-14 04:46:22,referral,applied,0.814
653,1298,5595,2025-05-10 14:50:05,job_board,screened,0.878
654,836,7069,2024-10-17 02:16:53,outbound,interview,0.54
655,610,3354,2024-07-24 22:31:48,linkedin,screened,0.447
656,662,831,2024-08-21 19:46:13,linkedin,applied,0.937
657,735,4995,2024-08-30 03:43:41,job_board,applied,0.936
658,1380,6660,2025-05-24 04:53:08,referral,interview,0.53
659,1737,6648,2025-09-11 00:50:59,job_board,screened,0.385
660,953,1577,2024-12-21 14:34:24,job_board,interview,0.796
661,1803,5697,2025-09-26 06:44:01,linkedin,applied,0.58
662,600,5691,2024-07-24 08:57:05,job_board,offer,0.828
663,1718,2833,2025-08-29 09:40:03,recruiter,interview,0.395
664,2,2341,2024-01-11 13:30:59,job_board,screened,0.639
665,1500,1757,2025-07-08 10:43:05,referral,interview,0.559
666,1900,989,2025-11-17 11:12:19,referral,applied,0.755
667,556,4900,2024-08-02 09:33:51,referral,offer,0.797
668,1364,2829,2025-05-15 12:26:08,referral,applied,0.948
669,150,5936,2024-02-14 12:44:09,job_board,interview,0.569
670,1703,5301,2025-09-17 03:33:16,job_board,applied,0.431
671,978,5171,2025-01-23 07:18:51,linkedin,interview,0.956
672,850,8675,2024-11-04 21:20:56,linkedin,interview,0.709
673,1849,1154,2025-11-26 07:26:54,referral,applied,0.938
674,1852,335,2025-10-30 14:02:47,recruiter,applied,0.873
675,447,3196,2024-06-08 12:03:34,job_board,screened,0.659
676,1920,221,2025-12-07 08:01:32,linkedin,applied,0.406
677,420,6702,2024-06-19 17:33:35,job_board,applied,0.539
678,1625,3341,2025-08-29 19:51:05,linkedin,applied,0.79
679,1560,1321,2025-08-05 05:51:13,job_board,applied,0.813
680,1008,746,2025-01-17 11:44:45,linkedin,applied,0.508
681,1184,7951,2025-02-20 16:21:51,recruiter,applied,0.754
682,789,3388,2024-10-28 13:03:18,linkedin,applied,0.415
683,809,4199,2024-09-30 10:29:24,job_board,applied,0.485
684,1031,1521,2025-02-09 00:30:13,linkedin,screened,0.427
685,1726,7121,2025-09-17 16:02:17,job_board,applied,0.478
686,966,6642,2025-01-11 13:13:55,job_board,applied,0.454
687,1166,3068,2025-03-24 15:10:28,outbound,applied,0.803
688,1415,7658,2025-05-22 01:11:59,job_board,applied,0.927
689,1841,3233,2025-10-13 22:54:51,referral,applied,0.959
690,1721,8133,2025-09-09 18:06:26,linkedin,applied,0.596
691,737,8704,2024-09-22 14:32:45,linkedin,applied,0.891
692,1728,4165,2025-08-29 11:40:39,job_board,interview,0.408
693,889,5107,2024-12-06 09:37:58,job_board,applied,0.709
694,188,7541,2024-03-14 05:30:10,job_board,interview,0.731
695,149,918,2024-03-20 10:15:57,outbound,applied,0.608
696,411,4297,2024-05-15 07:50:29,recruiter,applied,0.364
697,736,8619,2024-10-07 11:58:19,job_board,applied,0.558
698,801,1810,2024-10-10 22:08:05,job_board,interview,0.353
699,360,3374,2024-04-19 22:08:54,referral,offer,0.859
700,357,7664,2024-05-21 08:24:08,job_board,applied,0.979
701,66,6393,2024-01-20 01:02:33,job_board,interview,0.481
702,1824,4406,2025-11-04 09:16:35,job_board,applied,0.836
703,512,1158,2024-06-22 09:53:40,referral,applied,0.912
704,1299,1633,2025-04-30 09:14:52,job_board,applied,0.532
705,982,7698,2024-12-28 23:51:24,referral,applied,0.758
706,721,4588,2024-08-27 04:06:03,linkedin,applied,0.507
707,495,8632,2024-07-15 03:28:08,job_board,interview,0.392
708,129,914,2024-02-16 12:04:26,referral,applied,0.714
709,219,3446,2024-03-25 17:45:36,job_board,interview,0.533
710,1355,844,2025-04-23 10:40:58,recruiter,applied,0.893
711,904,1303,2024-12-20 02:49:50,recruiter,applied,0.954
712,1936,95,2025-12-24 05:57:29,outbound,interview,0.462
713,296,5019,2024-04-10 13:31:16,job_board,screened,0.445
714,1861,2129,2025-11-28 08:14:24,recruiter,applied,0.476
715,172,1457,2024-02-29 18:22:29,job_board,applied,0.643
716,1466,7923,2025-06-17 05:05:55,referral,applied,0.55
717,1921,3980,2025-11-30 23:36:23,recruiter,interview,0.754
718,308,4866,2024-04-24 16:22:41,referral,screened,0.643
719,952,5604,2024-12-23 02:31:43,job_board,applied,0.364
720,1841,3908,2025-11-03 22:54:51,job_board,offer,0.822
721,1605,1254,2025-08-25 08:21:41,linkedin,applied,0.572
722,437,4404,2024-06-13 07:31:50,job_board,applied,0.768
723,342,8533,2024-05-09 01:04:41,job_board,applied,0.879
724,676,6174,2024-09-03 15:42:44,job_board,applied,0.418
725,924,6351,2024-12-23 16:56:25,referral,applied,0.725
726,588,5119,2024-08-12 13:38:18,linkedin,applied,0.937
727,180,3252,2024-03-22 19:37:37,job_board,applied,0.435
728,996,4211,2025-01-21 20:54:16,outbound,applied,0.732
729,824,3742,2024-10-05 02:55:22,referral,applied,0.486
730,611,5242,2024-08-27 03:00:46,referral,screened,0.619
731,1653,7634,2025-08-16 01:45:45,outbound,screened,0.81
732,580,131,2024-08-09 16:02:01,outbound,applied,0.88
733,1786,4285,2025-10-19 10:23:21,linkedin,screened,0.933
734,23,2399,2024-02-06 06:33:13,job_board,applied,0.856
735,1039,8884,2025-01-31 08:57:35,job_board,screened,0.897
736,1901,1315,2025-11-27 11:31:21,linkedin,screened,0.407
737,573,560,2024-07-11 07:22:13,job_board,screened,0.792
738,1311,6325,2025-04-15 07:34:08,recruiter,applied,0.789
739,1467,2443,2025-06-05 13:30:06,job_board,screened,0.404
740,685,1971,2024-09-19 17:28:03,job_board,applied,0.562
741,1278,4667,2025-05-04 11:34:48,job_board,applied,0.572
742,1305,8362,2025-04-06 08:19:00,job_board,applied,0.758
743,941,1223,2025-01-05 10:21:37,linkedin,screened,0.692
744,754,4853,2024-10-04 11:26:06,referral,applied,0.94
745,951,3207,2024-12-17 17:00:59,job_board,screened,0.44
746,298,1678,2024-03-31 04:16:34,linkedin,applied,0.723
747,987,4680,2025-01-16 18:39:44,outbound,applied,0.433
748,651,8656,2024-07-31 05:52:53,referral,applied,0.891
749,679,2349,2024-08-14 23:35:11,job_board,applied,0.59
750,492,1968,2024-06-10 06:40:56,linkedin,screened,0.526
751,1038,1482,2025-01-16 09:03:49,job_board,applied,0.529
752,16,5565,2024-01-06 02:19:31,linkedin,screened,0.425
753,115,2416,2024-02-12 18:53:29,referral,interview,0.481
754,418,5331,2024-06-11 01:56:20,recruiter,applied,0.592
755,1141,744,2025-02-18 18:59:29,recruiter,applied,0.372
756,514,6330,2024-06-25 15:24:48,job_board,applied,0.669
757,993,1764,2025-02-05 20:46:02,job_board,applied,0.466
758,296,786,2024-04-13 13:31:16,outbound,applied,0.697
759,842,550,2024-10-12 19:41:39,job_board,applied,0.436
760,908,7137,2024-12-07 16:16:33,referral,applied,0.512
761,648,8573,2024-08-22 22:02:02,job_board,offer,0.849
762,100,3751,2024-02-12 14:56:54,recruiter,interview,0.976
763,1244,1450,2025-04-17 14:38:23,job_board,interview,0.569
764,408,7421,2024-05-31 17:19:40,job_board,screened,0.648
765,970,12,2024-12-14 14:52:47,job_board,applied,0.628
766,1419,2873,2025-05-31 04:46:03,job_board,applied,0.576
767,202,8617,2024-03-16 00:56:02,linkedin,applied,0.513
768,1358,3520,2025-05-23 12:44:10,job_board,interview,0.755
769,749,6828,2024-09-17 23:57:38,outbound,applied,0.498
770,1008,3247,2025-01-21 11:44:45,job_board,applied,0.633
771,154,2404,2024-02-15 07:31:51,recruiter,screened,0.599
772,999,2872,2025-01-23 03:55:31,linkedin,screened,0.82
773,759,7911,2024-09-16 16:37:45,linkedin,applied,0.865
774,357,4038,2024-05-05 08:24:08,job_board,interview,0.364
775,1066,7845,2025-02-22 13:42:28,job_board,applied,0.707
776,1302,8920,2025-05-12 15:20:45,job_board,applied,0.422
777,783,6669,2024-10-06 04:31:27,recruiter,offer,0.407
778,1269,2673,2025-03-30 16:10:15,recruiter,interview,0.564
779,684,5331,2024-08-12 14:55:59,job_board,applied,0.395
780,1661,3343,2025-09-14 07:00:14,job_board,interview,0.936
781,563,5263,2024-07-19 00:12:02,referral,applied,0.787
782,1597,6348,2025-07-27 21:03:04,referral,interview,0.757
783,764,8721,2024-10-15 00:04:34,job_board,interview,0.456
784,1117,7044,2025-02-20 13:50:08,referral,applied,0.886
785,139,4187,2024-03-05 05:15:06,linkedin,applied,0.514
786,149,7814,2024-02-07 10:15:57,job_board,screened,0.516
787,1988,7278,2026-02-03 20:18:42,job_board,offer,0.911
788,16,2609,2024-01-20 02:19:31,job_board,screened,0.744
789,1111,1013,2025-03-03 05:37:52,job_board,interview,0.771
